scenario,scenario_name,DISTRICT,CROP,YEAR,AREA,predicted_yield,predicted_production,predicted_yield_p10,predicted_yield_p90
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Ghotki,SUGARCANE,2026,55.28226020349712,61.495347523907625,3399.6018031211433,43.085545902577806,79.90514914523744
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Ghotki,WHEAT,2026,112.64838801874862,3.478475212446658,391.84462544529015,2.7786066581423174,4.178343766750999
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Hyderabad,COTTON,2026,3.4124999999999996,5.149946505799765,17.574192451041696,2.6667268475682118,7.6331661640313175
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Hyderabad,RICE,2026,0.5025000000000001,2.904934294112993,1.459729482791779,1.6751574736559895,4.134711114569996
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Hyderabad,SUGARCANE,2026,2.5425,36.35112815898626,92.42274334422257,17.941326537656444,54.76092978031608
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Hyderabad,WHEAT,2026,8.865,3.1556251072705646,27.974616575953554,2.455756552966224,3.855493661574905
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Jacobabad,RICE,2026,101.46668457756869,2.7965566433190467,283.757330830958,1.5667798228620433,4.02633346377605
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Jacobabad,SUGARCANE,2026,0.14145421287298476,36.29172712284819,5.133617693963642,17.881925501518367,54.701528744178006
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Jacobabad,WHEAT,2026,30.699229450096823,3.020473555425924,92.72621072597018,2.3206050011215833,3.7203421097302645
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Jamshoro,COTTON,2026,15.472910712244328,3.6385669507935425,56.299221550151586,1.1553472925619896,6.121786609025095
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Jamshoro,RICE,2026,0.47533554361493024,2.4467342890088872,1.1630197733473293,1.2169574685518838,3.6765111094658907
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Jamshoro,SUGARCANE,2026,0.513108494340915,57.38380478084905,29.444117670654453,38.97400315951923,75.79360640217887
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Jamshoro,WHEAT,2026,37.811926374756695,3.4812086730935086,131.6312060421762,2.781340118789168,4.181077227397849
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Karachi,COTTON,2026,0.4836286726877699,3.63615515193029,1.7585488898148425,1.1529354936987373,6.119374810161843
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Karachi,WHEAT,2026,1.4846678861323497,3.181615079168475,4.723641734075868,2.4817465248641346,3.8814836334728158
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Kashmore,RICE,2026,87.24284211729764,3.547827940344897,309.52259285884713,2.3180511198878935,4.7776047608019
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Kashmore,SUGARCANE,2026,0.09052017834686144,47.598945823694116,4.308665065083387,29.189144202364297,66.00874744502394
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Kashmore,WHEAT,2026,41.90716359894827,3.0371705292825233,127.27920224854702,2.3373019749781827,3.737039083586864
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Khairpur,COTTON,2026,82.11769063678958,3.5570248700102125,292.09466786286526,1.0738052117786596,6.040244528241765
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Khairpur,RICE,2026,8.591720589916406,2.5301729744222734,21.738539240393884,1.30039615396527,3.759949794879277
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Khairpur,SUGARCANE,2026,23.38068023322279,46.65101337577407,1090.7324262947727,28.24121175444425,65.06081499710389
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Khairpur,WHEAT,2026,106.12868069052212,3.624841896723929,384.6996882110404,2.9249733424195883,4.3247104510282695
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Larkana,COTTON,2026,0.10500000000000001,3.3464232817773807,0.351374444586625,0.8632036235458278,5.829642940008934
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Larkana,RICE,2026,101.0804527266489,2.804388925168012,283.46890217758295,1.5746121047110084,4.034165745625016
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Larkana,SUGARCANE,2026,0.7038870469875338,44.242063288654506,31.141415280886598,25.832261667324687,62.651864909984326
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Larkana,WHEAT,2026,52.44286383903028,3.333730049267084,174.8303510497974,2.6338614949627432,4.033598603571424
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Matiari,COTTON,2026,40.99593346290135,4.777634918738844,195.86360323865173,2.294415260507291,7.260854576970397
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Matiari,RICE,2026,0.8475808848748183,2.7183245525673723,2.3039999296419977,1.4885477321103688,3.9481013730243757
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Matiari,SUGARCANE,2026,13.45952898136511,38.990576802963986,524.7947984796359,20.580775181634166,57.400378424293805
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Matiari,WHEAT,2026,42.42528524065381,3.5794165515056644,151.8577681927452,2.879547997201324,4.279285105810005
