DISTRICT,YEAR,PRODUCTION,AREA,YIELD,GDD,HEAT_STRESS_DAYS,PRECIP,PET,P_MINUS_PET,TMEAN,TMX,TMN,DTR,VPD,RH,VAP_KPA,CROP
Ghotki,2004.0,2.31,1.11,2.09,6460.500200271606,184.5500059127808,34.8,47.5,-12.700001,31.462502,38.7,24.25,14.45,0.0,100.0,21.625,RICE
Ghotki,2005.0,4.99,2.31,2.16,6369.800199508667,190.17501163482663,52.5,47.0,5.5,31.087502,38.325,23.875,14.45,0.0,100.0,21.475,RICE
Ghotki,2006.0,21.65,8.83,2.45,6443.200119018555,188.10001754760745,93.7,47.4,46.3,31.375,38.6125,24.1625,14.450001,0.0,100.0,21.8875,RICE
Ghotki,2007.0,22.21,8.57,2.59,6542.900104522705,193.85001182556152,88.100006,47.8,40.3,31.800001,39.037502,24.5875,14.450001,0.0,100.0,21.987501,RICE
Ghotki,2008.0,64.97,32.94,1.97,6398.300010681152,200.9500522613525,84.9,47.2,37.700005,31.2,38.4375,23.987501,14.450001,0.0,100.0,21.675001,RICE
Ghotki,2009.0,39.69,20.49,1.94,6548.999940872192,198.5,46.0,48.0,-2.0,31.8125,39.05,24.6,14.45,0.0,100.0,21.7875,RICE
Ghotki,2010.0,24.43,9.61,2.54,6596.200242996216,197.92501163482663,174.8,48.0,126.799995,32.0125,39.25,24.8,14.450001,0.0,100.0,21.9625,RICE
Ghotki,2011.0,61.24,21.65,2.83,6492.899965286255,187.19999980926517,95.9,47.4,48.5,31.5875,38.825,24.375,14.449999,0.0,100.0,22.050001,RICE
Ghotki,2012.0,37.54,13.18,2.85,6435.20015335083,182.52504062652588,39.4,47.5,-8.1,31.35,38.5875,24.1375,14.450001,0.0,100.0,21.825,RICE
Ghotki,2013.0,195.71,54.64,3.58,6475.000185012817,203.95000553131104,65.1,47.6,17.5,31.5125,38.75,24.300001,14.450001,0.0,100.0,22.3125,RICE
Ghotki,2014.0,164.78,47.4,3.48,6471.600116729736,192.52503490448,38.5,47.7,-9.199999,31.5,38.7375,24.2875,14.450001,0.0,100.0,22.1,RICE
Ghotki,2015.0,164.71,47.77,3.45,6413.000246047974,197.80001163482663,125.200005,47.3,77.9,31.2625,38.5,24.05,14.450001,0.0,100.0,21.675001,RICE
Ghotki,2016.0,166.02,47.58,3.49,6580.300128936768,203.15001773834229,56.6,48.1,8.5,31.95,39.1875,24.737501,14.450001,0.0,100.0,22.3125,RICE
Ghotki,2017.0,166.14,47.68,3.48,6560.300104141235,208.57499408721924,67.2,47.9,19.3,31.862501,39.100002,24.65,14.450001,0.0,100.0,22.325,RICE
Ghotki,2018.0,163.96,47.45,3.46,6574.200220108032,196.94999408721924,28.300001,47.9,-19.6,31.925001,39.1625,24.7125,14.45,0.0,100.0,22.45,RICE
Ghotki,2019.0,163.5,48.07,3.4,6509.400093078613,193.85001182556152,80.0,47.9,32.1,31.6625,38.9,24.45,14.450001,0.0,100.0,22.2125,RICE
Ghotki,2020.0,163.5,47.33,3.45,6432.900136947632,193.92501163482663,92.6,47.7,44.899998,31.337502,38.575,24.125,14.450001,0.0,100.0,21.975,RICE
Ghotki,2021.0,165.36,47.28,3.5,6480.90020942688,200.0500059127808,60.8,47.6,13.200001,31.5375,38.775,24.325,14.450001,0.0,100.0,22.35,RICE
Ghotki,2022.0,164.77,48.0,3.43,6505.6002559661865,194.625,263.6,47.5,216.10002,31.650002,38.8875,24.4375,14.450001,0.0,100.0,22.112501,RICE
Ghotki,2023.0,77.01,4.97,15.5,6305.800186157227,194.0250120162964,162.2,46.5,115.700005,30.825,38.0625,23.612501,14.450001,0.0,100.0,21.9625,RICE
Ghotki,2024.0,72.42,9.51,7.61,6688.200185775757,209.42501163482663,113.700005,48.4,65.3,32.3875,39.625,25.175,14.450001,0.0,100.0,22.85,RICE
Nawabshah,2000.0,11.25,6.16,1.83,6510.000152587891,214.0,59.399998,51.6,7.8,31.6625,39.6875,23.675,16.0125,0.0,100.0,24.2625,RICE
Nawabshah,2001.0,12.23,2.78,4.4,6504.300127029419,214.0,81.9,51.8,30.100002,31.6375,39.6625,23.65,16.0125,0.0,100.0,24.300001,RICE
Nawabshah,2002.0,26.63,6.36,4.19,6623.9001750946045,214.0,29.4,52.5,-23.100004,32.125,40.15,24.1375,16.0125,0.0,100.0,24.45,RICE
Nawabshah,2003.0,15.19,4.31,3.52,6482.500106811523,211.6750059127808,252.70001,52.0,200.7,31.550001,39.575,23.5625,16.0125,0.0,100.0,23.9625,RICE
Nawabshah,2004.0,0.4,0.2,2.0,6533.40007019043,207.8000059127808,32.100002,52.2,-20.1,31.7625,39.787502,23.775,16.0125,0.0,100.0,24.075,RICE
Nawabshah,2005.0,0.8,0.3,2.64,6464.100093841553,213.22501182556152,50.7,51.9,-1.1999996,31.475,39.5,23.4875,16.0125,0.0,100.0,23.975,RICE
Nawabshah,2006.0,0.8,0.3,2.68,6524.400022506714,214.0,152.9,51.9,101.0,31.7125,39.7375,23.725,16.0125,0.0,100.0,24.375,RICE
Nawabshah,2007.0,1.21,0.5,2.4,6603.400163650513,206.25,139.3,52.3,87.0,32.05,40.075,24.0625,16.0125,0.0,100.0,24.4625,RICE
Nawabshah,2008.0,12.63,3.73,3.38,6556.100091934204,214.0,107.0,52.300003,54.7,31.85,39.875,23.862501,16.0125,0.0,100.0,24.112501,RICE
Nawabshah,2009.0,10.25,3.19,3.21,6663.900152206421,214.0,116.00001,52.9,63.100006,32.287502,40.3125,24.300001,16.0125,0.0,100.0,24.6875,RICE
Nawabshah,2010.0,8.84,2.71,3.26,6672.900186538696,214.0,257.30002,52.9,204.40001,32.325,40.350002,24.3375,16.0125,0.0,100.0,24.6875,RICE
Nawabshah,2011.0,4.34,1.59,2.73,6647.200033187866,216.2499942779541,103.5,52.7,50.8,32.225,40.25,24.2375,16.0125,0.0,100.0,24.5,RICE
Nawabshah,2012.0,27.96,8.11,3.45,6517.400058746338,211.6750059127808,76.1,52.1,23.999998,31.6875,39.7125,23.7,16.0125,0.0,100.0,24.337502,RICE
Nawabshah,2013.0,33.37,10.34,3.23,6599.100080490112,214.0,128.7,52.6,76.1,32.025,40.05,24.0375,16.0125,0.0,100.0,24.575,RICE
Nawabshah,2014.0,34.61,10.71,3.23,6674.900136947632,214.0,38.8,53.100002,-14.300001,32.3375,40.3625,24.35,16.0125,0.0,100.0,24.4375,RICE
Nawabshah,2015.0,34.92,10.65,3.28,6724.200090408325,214.0,115.3,53.500004,61.800003,32.5375,40.5625,24.550001,16.0125,0.0,100.0,24.225,RICE
Nawabshah,2016.0,34.92,10.84,3.22,6636.200105667114,214.0,70.5,53.1,17.400005,32.175,40.2,24.1875,16.0125,0.0,100.0,24.575,RICE
Nawabshah,2017.0,34.87,10.67,3.27,6656.90007019043,214.0,95.6,53.100002,42.499996,32.2625,40.2875,24.275,16.0125,0.0,100.0,24.650002,RICE
Nawabshah,2018.0,34.65,10.67,3.25,6656.500246047974,214.0,34.1,52.9,-18.800001,32.2625,40.287502,24.275,16.0125,0.0,100.0,24.85,RICE
Nawabshah,2019.0,34.71,10.72,3.24,6635.50022315979,214.0,141.90001,53.100002,88.799995,32.175,40.2,24.1875,16.0125,0.0,100.0,24.65,RICE
Nawabshah,2020.0,34.5,10.76,3.2,6587.100208282471,209.35001182556152,264.0,53.0,211.0,31.975,40.0,23.987501,16.0125,0.0,100.0,24.487501,RICE
Nawabshah,2021.0,20.26,4.69,4.32,6650.2002239227295,212.44999408721924,76.700005,53.100002,23.6,32.2375,40.2625,24.25,16.0125,0.0,100.0,24.6,RICE
Nawabshah,2022.0,12.38,3.54,3.49,6660.400152206421,214.0,367.7,53.100002,314.6,32.287502,40.3125,24.300001,16.0125,0.0,100.0,24.400002,RICE
Nawabshah,2023.0,12.87,3.67,3.51,6671.900068283081,214.0,181.5,53.100002,128.4,32.325,40.35,24.3375,16.0125,0.0,100.0,24.575,RICE
Nawabshah,2024.0,6.6,7.18,0.92,6800.70020866394,219.9999942779541,208.1,53.600002,154.5,32.850002,40.875,24.8625,16.0125,0.0,100.0,25.1,RICE
Jacobabad,2000.0,325.56,99.06,3.29,6745.800172805786,205.47501182556152,40.600002,49.0,-8.399999,32.625,39.7375,25.5375,14.200001,0.0,100.0,21.7875,RICE
Jacobabad,2001.0,392.98,68.27,5.76,6648.700267791748,206.25,49.4,48.300003,1.1000004,32.225002,39.3375,25.1375,14.200001,0.0,100.0,21.8375,RICE
Jacobabad,2002.0,184.16,63.81,2.89,6782.900079727173,204.7250232696533,18.6,48.9,-30.300001,32.775,39.8875,25.6875,14.200001,0.0,100.0,21.862501,RICE
Jacobabad,2003.0,114.41,39.55,2.89,6527.800163269043,196.9999942779541,193.5,47.9,145.6,31.737501,38.85,24.65,14.2,0.0,100.0,21.2,RICE
Jacobabad,2004.0,347.09,113.7,3.05,6679.900163650513,189.97501182556152,15.099999,48.7,-33.600002,32.3625,39.475002,25.275,14.200001,0.0,100.0,21.475,RICE
Jacobabad,2005.0,364.54,115.22,3.16,6528.200046539307,198.57499980926517,30.1,47.9,-17.800001,31.737501,38.850002,24.65,14.200001,0.0,100.0,21.125,RICE
Jacobabad,2006.0,222.17,63.53,3.5,6648.700199127197,192.1250171661377,97.1,48.300003,48.799995,32.2125,39.325,25.125,14.200001,0.0,100.0,21.5125,RICE
Jacobabad,2007.0,228.44,65.56,3.48,6710.200166702271,193.85001182556152,78.7,48.7,30.000002,32.4875,39.600002,25.4,14.200001,0.0,100.0,21.5125,RICE
Jacobabad,2008.0,294.89,70.47,4.18,6621.300218582153,211.6750059127808,76.3,48.2,28.099997,32.112503,39.225002,25.025,14.200001,0.0,100.0,21.4125,RICE
Jacobabad,2009.0,292.29,72.83,4.01,6747.300115585327,203.15001773834229,35.0,49.100002,-14.1,32.625,39.7375,25.5375,14.200001,0.0,100.0,21.35,RICE
Jacobabad,2010.0,12.5,5.41,2.31,6794.800304412842,209.3750114440918,142.5,49.100002,93.4,32.825,39.9375,25.7375,14.200001,0.0,100.0,21.5375,RICE
Jacobabad,2011.0,306.96,78.52,3.91,6721.300081253052,200.15003490448,101.8,48.600002,53.2,32.525,39.6375,25.4375,14.200002,0.0,100.0,21.8125,RICE
Jacobabad,2012.0,63.7,16.91,3.77,6636.700164794922,195.5000171661377,23.8,48.5,-24.699999,32.175,39.287502,25.0875,14.200001,0.0,100.0,21.5125,RICE
Jacobabad,2013.0,309.27,73.53,4.21,6785.900033950806,214.0,59.3,49.100002,10.200001,32.7875,39.9,25.7,14.2,0.0,100.0,21.9875,RICE
Jacobabad,2014.0,288.37,72.97,3.95,6766.900197982788,209.35001182556152,23.2,49.300003,-26.100002,32.7125,39.825,25.625,14.200001,0.0,100.0,21.712502,RICE
Jacobabad,2015.0,301.37,80.03,3.77,6736.500080108643,208.57499408721924,81.6,48.9,32.7,32.5875,39.7,25.5,14.2,0.0,100.0,21.4625,RICE
Jacobabad,2016.0,290.27,80.07,3.63,6859.100198745728,211.6750059127808,42.100002,49.4,-7.299999,33.0875,40.2,26.0,14.200001,0.0,100.0,21.95,RICE
Jacobabad,2017.0,380.7,112.66,3.38,6849.800046920776,214.0,39.5,49.600002,-10.100001,33.05,40.1625,25.962502,14.2,0.0,100.0,21.95,RICE
Jacobabad,2018.0,362.71,104.32,3.48,6836.300115585327,203.9250059127808,15.2,49.2,-34.0,33.0,40.1125,25.9125,14.200001,0.0,100.0,22.1,RICE
Jacobabad,2019.0,374.84,114.01,3.29,6759.900058746338,204.69999408721924,63.300003,49.100002,14.199999,32.6875,39.8,25.6,14.200001,0.0,100.0,21.7625,RICE
Jacobabad,2020.0,352.23,104.36,3.38,6669.700119018555,194.625,90.4,48.8,41.6,32.3125,39.425,25.225,14.200001,0.0,100.0,21.625,RICE
Jacobabad,2021.0,424.48,114.59,3.7,6757.5002784729,202.375,40.3,49.100002,-8.8,32.675003,39.787502,25.5875,14.200001,0.0,100.0,22.0375,RICE
Jacobabad,2022.0,399.35,101.3,3.94,6815.700162887573,205.47501182556152,278.8,49.2,229.6,32.925,40.037502,25.8375,14.200001,0.0,100.0,21.825,RICE
Jacobabad,2023.0,471.15,114.42,4.12,6732.800127029419,211.6750059127808,143.4,48.8,94.6,32.575,39.6875,25.487501,14.2,0.0,100.0,21.65,RICE
Jacobabad,2024.0,250.58,74.27,3.37,6978.200128555298,214.0,123.899994,49.9,73.99999,33.575,40.6875,26.487501,14.2,0.0,100.0,22.525,RICE
Kashmore,2000.0,124.45,26.18,4.75,6495.700094223023,203.9250059127808,47.0,47.300003,-0.30000043,31.6,39.075,24.175,14.900001,0.0,100.0,22.075,RICE
Kashmore,2001.0,253.41,25.77,9.83,6365.500118255615,201.6250114440918,69.9,46.8,23.1,31.0625,38.5625,23.625,14.9375,0.0,100.0,21.85,RICE
Kashmore,2002.0,192.72,23.71,8.13,6469.000162124634,194.8000001907349,32.4,47.3,-14.9,31.487501,38.9875,24.050001,14.9375,0.0,100.0,22.1625,RICE
Kashmore,2003.0,96.98,70.64,1.37,6274.70006942749,190.07501125335693,156.9,46.5,110.4,30.7,38.2,23.2625,14.9375,0.0,100.0,21.3375,RICE
Kashmore,2004.0,97.59,70.78,1.38,6350.700128555298,184.5500059127808,45.2,46.8,-1.6000006,31.0125,38.5125,23.575,14.9375,0.0,100.0,21.55,RICE
Kashmore,2005.0,96.75,70.73,1.37,6202.200315475464,185.6000232696533,61.7,46.100002,15.599998,30.400002,37.9,22.962502,14.9375,0.0,100.0,21.362501,RICE
Kashmore,2006.0,177.97,53.41,3.33,6273.000221252441,179.10001182556152,87.200005,46.3,40.9,30.675001,38.175,23.2375,14.9375,0.0,100.0,21.800001,RICE
Kashmore,2007.0,186.94,56.03,3.34,6408.600231170654,190.75,92.5,47.0,45.5,31.25,38.75,23.8125,14.9375,0.0,100.0,21.900002,RICE
Kashmore,2008.0,281.72,72.6,3.88,6298.000093460083,199.42501735687256,90.100006,46.4,43.7,30.7875,38.2875,23.35,14.9375,0.0,100.0,21.575,RICE
Kashmore,2009.0,254.54,73.51,3.46,6426.700349807739,195.40001773834229,48.3,47.300003,0.9999993,31.312502,38.8125,23.875,14.9375,0.0,100.0,21.7,RICE
Kashmore,2010.0,77.95,33.41,2.33,6468.000337600708,197.15002346038816,189.2,47.300003,141.9,31.487501,38.9875,24.05,14.9375,0.0,100.0,21.8875,RICE
Kashmore,2011.0,272.22,72.3,3.77,6395.300174713135,186.45001125335693,94.3,46.9,47.4,31.1875,38.6875,23.75,14.9375,0.0,100.0,21.9625,RICE
Kashmore,2012.0,100.21,26.35,3.8,6313.600151062012,180.2500171661377,48.6,46.7,1.8999999,30.85,38.35,23.4125,14.9375,0.0,100.0,21.737501,RICE
Kashmore,2013.0,301.58,74.68,4.04,6365.500059127808,202.4250001907349,74.1,46.7,27.400002,31.0625,38.5625,23.625,14.9375,0.0,100.0,22.212502,RICE
Kashmore,2014.0,297.49,72.44,4.11,6379.700174331665,195.52501773834229,48.0,47.0,1.0000002,31.125,38.625,23.6875,14.9375,0.0,100.0,21.975,RICE
Kashmore,2015.0,267.31,78.45,3.41,6355.300256729126,199.27501773834229,134.2,46.800003,87.399994,31.025002,38.525,23.5875,14.9375,0.0,100.0,21.5625,RICE
Kashmore,2016.0,251.41,77.08,3.26,6480.10015296936,203.15001773834229,66.3,47.4,18.899998,31.5375,39.037502,24.1,14.937501,0.0,100.0,22.2125,RICE
Kashmore,2017.0,311.15,90.95,3.42,6450.70015335083,206.25,78.700005,47.100002,31.599998,31.4125,38.912502,23.975,14.9375,0.0,100.0,22.237501,RICE
Kashmore,2018.0,287.51,82.03,3.5,6467.9000453948975,196.9750232696533,38.3,47.3,-9.0,31.487501,38.9875,24.050001,14.9375,0.0,100.0,22.3375,RICE
Kashmore,2019.0,295.13,85.37,3.46,6448.700212478638,196.1750059127808,87.200005,47.2,40.0,31.4125,38.912502,23.975,14.937501,0.0,100.0,22.112501,RICE
Kashmore,2020.0,256.09,76.66,3.34,6390.200267791748,198.5,102.200005,47.100002,55.1,31.162502,38.6625,23.725,14.9375,0.0,100.0,21.875,RICE
Kashmore,2021.0,172.74,70.02,2.47,6422.800161361694,200.0500059127808,71.2,47.2,23.999998,31.300001,38.8,23.862501,14.9375,0.0,100.0,22.2625,RICE
Kashmore,2022.0,177.22,70.0,2.53,6506.00013923645,197.72501182556152,245.1,47.600002,197.50002,31.650002,39.15,24.2125,14.9375,0.0,100.0,22.0,RICE
Kashmore,2023.0,307.29,89.82,3.42,6309.20013999939,197.02502346038816,164.2,46.6,117.600006,30.837502,38.3375,23.4,14.937501,0.0,100.0,21.825,RICE
Kashmore,2024.0,206.99,47.18,4.39,6557.500268936157,207.90003490448,114.4,47.600002,66.8,31.85,39.350002,24.4125,14.9375,0.0,100.0,22.775,RICE
Larkana,2000.0,489.87,129.53,3.78,6690.799964904785,207.02501773834229,38.4,49.2,-10.799999,32.4,39.8125,25.0375,14.775001,0.0,100.0,21.9375,RICE
Larkana,2001.0,496.22,120.54,4.12,6593.600114822388,207.8000059127808,50.300003,48.7,1.5999992,32.0,39.412502,24.6375,14.775001,0.0,100.0,22.025,RICE
Larkana,2002.0,494.7,119.37,4.14,6740.100091934204,207.8000059127808,13.8,49.2,-35.4,32.6,40.0125,25.2375,14.775002,0.0,100.0,22.175001,RICE
Larkana,2003.0,410.49,144.8,2.83,6475.800256729126,200.0500059127808,199.4,48.2,151.20001,31.525002,38.9375,24.1625,14.775001,0.0,100.0,21.525,RICE
