DISTRICT,YEAR,PRODUCTION,AREA,YIELD,GDD,HEAT_STRESS_DAYS,PRECIP,PET,TMEAN,DTR,CROP,GDD_lag1,GDD_roll3_mean,HEAT_STRESS_DAYS_lag1,HEAT_STRESS_DAYS_roll3_mean,PRECIP_lag1,PRECIP_roll3_mean,PET_lag1,PET_roll3_mean,TMEAN_lag1,TMEAN_roll3_mean,YIELD_lag1,YIELD_lag2,YIELD_lag3,AREA_lag1,YIELD_roll3_mean,YIELD_roll3_std,AREA_roll3_mean,YEAR_INDEX
Jacobabad,2020,352.23,104.36,3.38,6669.700119018555,194.625,90.4,48.8,32.3125,14.200001,RICE,6759.900058746338,6815.333407084147,204.69999408721924,207.54166666666666,63.300003,39.33333433333333,49.100002,49.30000133333334,32.6875,32.9125,3.29,3.48,3.38,114.01,3.383333333333333,0.09504384952922909,110.33,20
Jacobabad,2021,424.48,114.59,3.7,6757.5002784729,202.375,40.3,49.100002,32.675003,14.200001,RICE,6669.700119018555,6755.300097783406,194.625,201.08333333333334,90.4,56.300001,48.8,49.033334,32.3125,32.666666666666664,3.38,3.29,3.48,104.36,3.3833333333333333,0.09504384952922909,107.56333333333333,21
Jacobabad,2022,399.35,101.3,3.94,6815.700162887573,205.47501182556152,278.8,49.2,32.925,14.200001,RICE,6757.5002784729,6729.033485412598,202.375,200.56666469573975,40.3,64.66666766666667,49.100002,49.00000133333333,32.675003,32.558334333333335,3.7,3.38,3.29,114.59,3.456666666666667,0.21548395145192278,110.98666666666668,22
Jacobabad,2023,471.15,114.42,4.12,6732.800127029419,211.6750059127808,143.4,48.8,32.575,14.2,RICE,6815.700162887573,6747.633520126343,205.47501182556152,200.82500394185385,278.8,136.5,49.2,49.033334,32.925,32.63750099999999,3.94,3.7,3.38,101.3,3.6733333333333333,0.2809507667427413,106.75,23
Jacobabad,2024,250.58,74.27,3.37,6978.200128555298,214.0,123.899994,49.9,33.575,14.2,RICE,6732.800127029419,6768.666856129964,211.6750059127808,206.5083392461141,143.4,154.16666666666666,48.8,49.033334,32.575,32.725001,4.12,3.94,3.7,114.42,3.9200000000000004,0.21071307505705605,110.10333333333334,24
Jacobabad,2003,8.12,0.12,66.11,5555.500152587891,30.0,212.70001,56.9,28.57273,14.481818,SUGARCANE,5838.100103378296,5772.200196584065,61.0,41.0,40.2,49.199999999999996,57.9,57.800000000000004,29.4,29.200001,82.08,23.63,63.5,0.1,56.40333333333333,29.864236694302658,0.14,3
Jacobabad,2004,1.9,0.1,19.11,5855.100164413452,0.0,23.7,58.2,29.445454,14.481818,SUGARCANE,5555.500152587891,5710.566837310791,30.0,40.666666666666664,212.70001,103.76666999999999,56.9,57.43333333333334,28.57273,29.027274333333335,66.11,82.08,23.63,0.12,57.27333333333333,30.210356392027773,0.14,4
Jacobabad,2005,3.01,0.1,29.96,5484.400094985962,0.0,62.1,56.8,28.345453,14.481818,SUGARCANE,5855.100164413452,5749.566806793213,0.0,30.333333333333332,23.7,92.20000333333333,58.2,57.666666666666664,29.445454,29.139394666666664,19.11,66.11,82.08,0.1,55.76666666666667,32.734441087841006,0.10666666666666667,5
Jacobabad,2006,1.0,0.1,10.01,5751.400266647339,31.0,118.5,57.600002,29.163637,14.48182,SUGARCANE,5484.400094985962,5631.6668039957685,0.0,10.0,62.1,99.50000333333332,56.8,57.29999999999999,28.345453,28.787879,29.96,19.11,66.11,0.1,38.39333333333334,24.608755217063162,0.10666666666666667,6
Jacobabad,2007,0.6,0.1,5.98,5710.700176239014,0.0,135.6,57.7,29.045454,14.481818,SUGARCANE,5751.400266647339,5696.966842015584,31.0,10.333333333333334,118.5,68.10000000000001,57.600002,57.533334,29.163637,28.984848,10.01,29.96,19.11,0.1,19.69333333333333,9.98778420538476,0.1,7
Jacobabad,2008,5.34,0.14,39.37,5733.700252532959,0.0,87.5,57.5,29.063637,14.481818,SUGARCANE,5710.700176239014,5648.8335126241045,0.0,10.333333333333334,135.6,105.39999999999999,57.7,57.36666733333334,29.045454,28.85151466666667,5.98,10.01,29.96,0.1,15.316666666666668,12.840585396831925,0.1,8
Jacobabad,2009,5.49,0.11,49.25,5897.300174713135,31.0,64.0,58.5,29.59091,14.481818,SUGARCANE,5733.700252532959,5731.9335651397705,0.0,10.333333333333334,87.5,113.86666666666666,57.5,57.600000666666666,29.063637,29.090909333333332,39.37,5.98,10.01,0.14,18.453333333333333,18.22609210262401,0.11333333333333334,9
Jacobabad,2010,5.57,0.11,49.81,5935.100344657898,31.0,150.5,58.600002,29.7,14.481818,SUGARCANE,5897.300174713135,5780.566867828369,31.0,10.333333333333334,64.0,95.69999999999999,58.5,57.9,29.59091,29.233333666666667,49.25,39.37,5.98,0.11,31.53333333333333,22.67450624232716,0.11666666666666668,10
Jacobabad,2011,5.51,0.11,49.18,5777.200172424316,61.0,138.8,57.7,29.227272,14.48182,SUGARCANE,5935.100344657898,5855.3669239679975,31.0,20.666666666666668,150.5,100.66666666666667,58.600002,58.200000666666675,29.7,29.451515666666666,49.81,49.25,39.37,0.11,46.14333333333334,5.872557648361856,0.12,11
Jacobabad,2012,5.56,0.11,49.9,5620.100175857544,0.0,34.7,57.4,28.727272,14.481818,SUGARCANE,5777.200172424316,5869.866897265117,61.0,41.0,138.8,117.76666666666667,57.7,58.26666733333334,29.227272,29.506060666666666,49.18,49.81,49.25,0.11,49.413333333333334,0.34530180036213043,0.11,12
Jacobabad,2013,5.56,0.11,49.69,5844.900077819824,30.0,92.600006,58.3,29.427275,14.481818,SUGARCANE,5620.100175857544,5777.466897646586,0.0,30.666666666666668,34.7,108.0,57.4,57.90000066666667,28.727272,29.218181333333334,49.9,49.18,49.81,0.11,49.629999999999995,0.39230090491865194,0.11,13
Jacobabad,2014,10.07,0.25,40.39,5673.500205039978,30.0,33.1,58.000004,28.90909,14.481818,SUGARCANE,5844.900077819824,5747.400142033895,30.0,30.333333333333332,92.600006,88.700002,58.3,57.800000000000004,29.427275,29.127273000000002,49.69,49.9,49.18,0.11,49.589999999999996,0.37027017163146253,0.11,14
Jacobabad,2015,3.68,0.15,24.67,5784.500104904175,30.0,113.4,57.9,29.263636,14.481818,SUGARCANE,5673.500205039978,5712.833486239116,30.0,20.0,33.1,53.46666866666666,58.000004,57.90000133333333,28.90909,29.021212333333334,40.39,49.69,49.9,0.25,46.66,5.430994384088424,0.15666666666666668,15
Jacobabad,2016,5.82,0.21,27.71,6025.400220870972,61.0,60.5,58.7,29.945457,14.481818,SUGARCANE,5784.500104904175,5767.633462587993,30.0,30.0,113.4,79.700002,57.9,58.06666799999999,29.263636,29.200000333333335,24.67,40.39,49.69,0.15,38.25,12.64653312176899,0.17,16
Jacobabad,2017,6.03,0.15,40.23,5940.200103759766,61.0,58.4,58.9,29.718182,14.481818,SUGARCANE,6025.400220870972,5827.8001769383745,61.0,40.333333333333336,60.5,69.0,58.7,58.20000133333334,29.945457,29.372727666666666,27.71,24.67,40.39,0.21,30.923333333333332,8.338089309508124,0.20333333333333334,17
Jacobabad,2018,6.21,0.15,41.01,6016.400171279907,61.0,26.5,58.8,29.954546,14.481818,SUGARCANE,5940.200103759766,5916.700143178304,61.0,50.666666666666664,58.4,77.43333333333332,58.9,58.5,29.718182,29.642425000000003,40.23,27.71,24.67,0.15,30.87,8.247278338943115,0.17,18
Jacobabad,2019,4.56,0.11,40.79,5683.30007648468,30.0,137.6,57.800003,28.945454,14.481818,SUGARCANE,6016.400171279907,5994.000165303548,61.0,61.0,26.5,48.46666666666666,58.8,58.79999999999999,29.954546,29.87272833333333,41.01,40.23,27.71,0.15,36.31666666666666,7.463788135614079,0.17,19
Jacobabad,2020,4.54,0.11,40.3,5671.500164031982,30.0,126.9,57.8,28.9,14.481818,SUGARCANE,5683.30007648468,5879.966783841451,30.0,50.666666666666664,137.6,74.16666666666666,57.800003,58.500001,28.945454,29.539394,40.79,41.01,40.23,0.11,40.67666666666666,0.40216083018282966,0.13666666666666666,20
Jacobabad,2021,2.47,0.1,24.74,5948.500322341919,0.0,61.9,58.7,29.754547,14.481818,SUGARCANE,5671.500164031982,5790.400137265523,30.0,40.333333333333336,126.9,97.0,57.8,58.13333433333333,28.9,29.266666666666666,40.3,40.79,41.01,0.11,40.699999999999996,0.36345563690773636,0.12333333333333334,21
Jacobabad,2022,2.67,0.11,24.95,6010.600151062012,61.0,284.2,58.800003,29.936365,14.481818,SUGARCANE,5948.500322341919,5767.766854286194,0.0,20.0,61.9,108.8,58.7,58.100001,29.754547,29.200000333333332,24.74,40.3,40.79,0.1,35.276666666666664,9.128309445528977,0.10666666666666667,22
Jacobabad,2023,11.44,0.13,86.09,5934.400163650513,0.0,172.3,58.300003,29.718182,14.481818,SUGARCANE,6010.600151062012,5876.866879145305,61.0,30.333333333333332,284.2,157.66666666666666,58.800003,58.433334333333335,29.936365,29.530304,24.95,24.74,40.3,0.11,29.996666666666666,8.923566178010546,0.10666666666666667,23
Jacobabad,2024,7.59,0.13,56.69,6002.500141143799,61.0,163.4,58.9,29.881819,14.481818,SUGARCANE,5934.400163650513,5964.500212351481,0.0,20.333333333333332,172.3,172.79999999999998,58.300003,58.600001999999996,29.718182,29.803031333333333,86.09,24.95,24.74,0.13,45.26,35.35997313347396,0.11333333333333333,24
Jacobabad,2003,75.57,31.58,2.39,2176.800024032593,91.0,36.5,19.800001,22.033333,15.516667,WHEAT,2212.80006313324,2164.4000574747724,91.0,91.0,19.099998,15.633332666666666,19.900002,19.866668,22.216667,21.944444,3.58,7.64,0.87,27.59,4.03,3.407359681630338,26.86,3
Jacobabad,2004,85.84,41.55,2.07,2270.7000007629395,61.0,17.1,20.300001,22.5,15.516666,WHEAT,2176.800024032593,2168.366703351339,91.0,91.0,36.5,23.59999933333333,19.800001,19.833334333333337,22.033333,21.983333,2.39,3.58,7.64,31.58,4.536666666666667,2.752641155932486,24.143333333333334,4
Jacobabad,2005,118.26,44.88,2.63,2044.600052833557,91.0,44.9,19.5,21.283333,15.516667,WHEAT,2270.7000007629395,2220.100029309591,61.0,81.0,17.1,24.233332666666666,20.300001,20.000001333333334,22.5,22.25,2.07,2.39,3.58,41.55,2.6799999999999997,0.7956758133813057,33.57333333333333,5
Jacobabad,2006,42.49,13.59,3.13,2051.300061225891,91.0,22.8,19.5,21.383333,15.516667,WHEAT,2044.600052833557,2164.0333592096963,91.0,81.0,44.9,32.833333333333336,19.5,19.866667333333336,21.283333,21.938888666666667,2.63,2.07,2.39,44.88,2.3633333333333333,0.28095076674274494,39.336666666666666,6
Jacobabad,2007,36.75,13.67,2.69,2200.1000690460205,91.0,70.8,20.0,22.183334,15.516667,WHEAT,2051.300061225891,2122.2000382741294,91.0,81.0,22.8,28.266666666666666,19.5,19.766666999999998,21.383333,21.722222,3.13,2.63,2.07,13.59,2.61,0.5302829433425166,33.339999999999996,7
Jacobabad,2008,37.6,14.01,2.68,2117.800045013428,91.0,23.800001,19.900002,21.65,15.516667,WHEAT,2200.1000690460205,2098.6667277018228,91.0,91.0,70.8,46.166666666666664,20.0,19.666666666666668,22.183334,21.616666666666664,2.69,3.13,2.63,13.67,2.8166666666666664,0.27300793639258114,24.046666666666667,8
Jacobabad,2009,39.35,16.26,2.42,2253.700151443481,91.0,41.2,20.0,22.466667,15.516666,WHEAT,2117.800045013428,2123.0667250951133,91.0,91.0,23.800001,39.133333666666665,19.900002,19.800000666666666,21.65,21.738889,2.68,2.69,3.13,14.01,2.8333333333333335,0.25696951829611137,13.756666666666666,9
Jacobabad,2010,50.9,17.1,2.98,2408.100091934204,91.0,23.2,20.7,23.300001,15.516666,WHEAT,2253.700151443481,2190.53342183431,91.0,91.0,41.2,45.266667000000005,20.0,19.966667333333334,22.466667,22.10000033333333,2.42,2.68,2.69,16.26,2.5966666666666667,0.15307950004274246,14.646666666666667,10
Jacobabad,2011,47.47,17.68,2.68,2067.100096702576,91.0,46.8,19.7,21.433334,15.516667,WHEAT,2408.100091934204,2259.8667627970376,91.0,91.0,23.2,29.400000333333335,20.7,20.200000666666668,23.300001,22.472222666666667,2.98,2.42,2.68,17.1,2.6933333333333334,0.2802379940931205,15.790000000000001,11
Jacobabad,2012,16.87,7.3,2.31,2077.900040626526,91.0,18.2,19.6,21.433334,15.516666,WHEAT,2067.100096702576,2242.966780026754,91.0,91.0,46.8,37.06666666666667,19.7,20.133333333333336,21.433334,22.40000066666667,2.68,2.98,2.42,17.68,2.6933333333333334,0.2802379940931205,17.013333333333335,12
Jacobabad,2013,91.39,33.07,2.76,2150.0000619888306,91.0,51.6,19.8,21.883333,15.516666,WHEAT,2077.900040626526,2184.3667430877686,91.0,91.0,18.2,29.400000000000002,19.6,20.0,21.433334,22.05555633333333,2.31,2.68,2.98,7.3,2.6566666666666667,0.3356088993655202,14.026666666666666,13
Jacobabad,2014,63.79,29.68,2.15,2019.2000465393064,91.0,16.6,19.400002,21.15,15.516667,WHEAT,2150.0000619888306,2098.333399772644,91.0,91.0,51.6,38.86666666666667,19.8,19.7,21.883333,21.583333666666665,2.76,2.31,2.68,33.07,2.5833333333333335,0.24006943440041664,19.349999999999998,14
Jacobabad,2015,75.29,32.31,2.33,2128.6000366210938,91.0,36.8,19.800001,21.800001,15.516666,WHEAT,2019.2000465393064,2082.3667163848877,91.0,91.0,16.6,28.8,19.400002,19.60000066666667,21.15,21.488889,2.15,2.76,2.31,29.68,2.4066666666666667,0.3162804662531916,23.350000000000005,15
Jacobabad,2016,81.92,31.92,2.57,2273.400068283081,91.0,25.0,20.2,22.516668,15.516667,WHEAT,2128.6000366210938,2099.2667150497437,91.0,91.0,36.8,35.0,19.800001,19.666667666666665,21.800001,21.61111133333333,2.33,2.15,2.76,32.31,2.4133333333333336,0.31342197327777815,31.686666666666667,16
Jacobabad,2017,71.93,29.84,2.41,2343.400079727173,91.0,16.900002,20.5,22.950003,15.516667,WHEAT,2273.400068283081,2140.4000504811606,91.0,91.0,25.0,26.133333333333336,20.2,19.800000999999998,22.516668,21.822222999999997,2.57,2.33,2.15,31.92,2.35,0.21071307505706227,31.303333333333338,17
Jacobabad,2018,79.4,32.06,2.48,2337.600067138672,91.0,26.2,20.6,22.933334,15.516667,WHEAT,2343.400079727173,2248.466728210449,91.0,91.0,16.900002,26.233334,20.5,20.166667,22.950003,22.422224,2.41,2.57,2.33,29.84,2.436666666666667,0.12220201853216792,31.356666666666673,18
Jacobabad,2019,87.55,35.1,2.49,2127.400058746338,91.0,77.5,19.7,21.75,15.516666,WHEAT,2337.600067138672,2318.133405049642,91.0,91.0,26.2,22.700000666666668,20.6,20.433333333333334,22.933334,22.800001666666663,2.48,2.41,2.57,32.06,2.486666666666667,0.08020806277012435,31.27333333333334,19
Jacobabad,2020,78.71,35.34,2.23,2017.80006313324,91.0,46.7,19.6,21.133333,15.516667,WHEAT,2127.400058746338,2269.466735204061,91.0,91.0,77.5,40.20000066666667,19.7,20.266666666666666,21.75,22.544445666666665,2.49,2.48,2.41,35.1,2.4600000000000004,0.04358898943544053,32.333333333333336,20
Jacobabad,2021,89.12,32.17,2.77,2211.000082969665,61.0,43.8,20.300001,22.25,15.516666,WHEAT,2017.80006313324,2160.9333963394165,91.0,91.0,46.7,50.13333333333333,19.6,19.966666666666665,21.133333,21.938889,2.23,2.49,2.48,35.34,2.4000000000000004,0.14730919862657288,34.16666666666667,21
Jacobabad,2022,86.43,27.59,3.13,2384.400040626526,91.0,18.4,20.7,23.183334,15.516667,WHEAT,2211.000082969665,2118.7334016164145,61.0,81.0,43.8,56.0,20.300001,19.866667,22.25,21.711111,2.77,2.23,2.49,32.17,2.4966666666666666,0.27006172134039325,34.20333333333334,22
Jacobabad,2023,119.69,38.14,3.14,2217.500093460083,91.0,32.9,20.0,22.300001,15.516666,WHEAT,2384.400040626526,2204.4000622431436,91.0,81.0,18.4,36.300000000000004,20.7,20.200000333333335,23.183334,22.188889,3.13,2.77,2.23,27.59,2.7099999999999995,0.45299006611624776,31.700000000000006,23
Jacobabad,2024,55.21,19.31,2.86,2200.4000244140625,91.0,54.5,19.8,22.116667,15.516666,WHEAT,2217.500093460083,2270.9667390187583,91.0,81.0,32.9,31.7,20.0,20.333333666666665,22.300001,22.57777833333333,3.14,3.13,2.77,38.14,3.013333333333333,0.21079215671683674,32.63333333333333,24
Jamshoro,2003,54.38,15.41,3.53,2954.8000469207764,184.0,329.19998,38.8,31.066666,12.516667,COTTON,3072.100082397461,2997.333365122477,184.0,184.0,42.500004,74.23333633333333,39.2,38.76666733333334,31.699999,31.294444,3.34,2.37,3.34,14.12,3.016666666666667,0.5600297611139369,11.520000000000001,3
Jamshoro,2004,54.45,15.45,3.52,2960.7999534606934,184.0,32.9,39.0,31.1,12.516666,COTTON,2954.8000469207764,2999.200039545695,184.0,184.0,329.19998,156.79999633333333,38.8,38.86666733333333,31.066666,31.305555,3.53,3.34,2.37,15.41,3.08,0.622173609212091,13.163333333333334,4
Jamshoro,2005,53.53,15.36,3.49,2966.5001525878906,184.0,60.7,38.9,31.133333,12.516666,COTTON,2960.7999534606934,2995.900027592977,184.0,184.0,32.9,134.86666133333333,39.0,39.0,31.1,31.288888333333333,3.52,3.53,3.34,15.45,3.4633333333333334,0.10692676621563525,14.993333333333332,5
Jamshoro,2006,53.12,12.82,4.14,3026.700023651123,184.0,201.4,39.0,31.449999,12.516667,COTTON,2966.5001525878906,2960.7000509897866,184.0,184.0,60.7,140.93332666666666,38.9,38.9,31.133333,31.099999666666665,3.49,3.52,3.53,15.36,3.513333333333333,0.02081665999465501,15.406666666666666,6
Jamshoro,2007,54.87,14.12,3.89,2985.69993019104,184.0,199.4,39.2,31.233332,12.516667,COTTON,3026.700023651123,2984.6667098999023,184.0,184.0,201.4,98.33333333333333,39.0,38.96666666666667,31.449999,31.227777333333336,4.14,3.49,3.52,12.82,3.716666666666667,0.3669241520169156,14.543333333333331,7
Jamshoro,2008,74.55,17.49,4.26,3031.400047302246,184.0,111.3,39.2,31.483332,12.516667,COTTON,2985.69993019104,2992.966702143351,184.0,184.0,199.4,153.83333333333334,39.2,39.03333333333333,31.233332,31.272221333333334,3.89,4.14,3.49,14.12,3.84,0.3278719262150986,14.1,8
Jamshoro,2009,102.66,18.16,5.65,3124.1001052856445,184.0,172.1,39.8,31.983335,12.516666,COTTON,3031.400047302246,3014.6000003814697,184.0,184.0,111.3,170.70000000000002,39.2,39.13333333333333,31.483332,31.388887666666665,4.26,3.89,4.14,17.49,4.096666666666667,0.18876793513023357,14.81,9
Jamshoro,2010,17.95,3.03,5.93,3085.1001892089844,184.0,322.80002,39.8,31.766668,12.516667,COTTON,3124.1001052856445,3047.0666942596436,184.0,184.0,172.1,160.93333333333334,39.8,39.4,31.983335,31.56666633333333,5.65,4.26,3.89,18.16,4.6,0.9279547402756229,16.59,10
Jamshoro,2011,58.13,5.45,10.67,3062.5001640319824,184.0,120.700005,39.5,31.650002,12.516666,COTTON,3085.1001892089844,3080.2001139322915,184.0,184.0,322.80002,202.06667333333334,39.8,39.6,31.766668,31.744445,5.93,5.65,4.26,3.03,5.28,0.8943712875534396,12.89333333333333,11
Jamshoro,2012,93.53,16.19,5.78,3001.600046157837,184.0,99.6,39.0,31.316666,12.516666,COTTON,3062.5001640319824,3090.5668195088706,184.0,184.0,120.700005,205.20000833333336,39.5,39.699999999999996,31.650002,31.800001666666663,10.67,5.93,5.65,5.45,7.416666666666667,2.8209454679829116,8.88,12
Jamshoro,2013,111.23,17.13,6.49,3086.400140762329,184.0,145.7,39.600002,31.783335,12.516666,COTTON,3001.600046157837,3049.733466466268,184.0,184.0,99.6,181.03334166666664,39.0,39.43333333333334,31.316666,31.57777866666667,5.78,10.67,5.93,16.19,7.460000000000001,2.7809530740377473,8.223333333333334,13
Jamshoro,2014,98.81,17.35,5.7,3123.100046157837,184.0,26.800001,40.100002,31.983332,12.516667,COTTON,3086.400140762329,3050.1667836507163,184.0,184.0,145.7,122.00000166666666,39.600002,39.36666733333333,31.783335,31.583334333333337,6.49,5.78,10.67,17.13,7.646666666666667,2.6422402111339776,12.923333333333332,14
Jamshoro,2015,69.95,12.14,5.76,3130.5000705718994,184.0,128.90001,40.3,32.016666,12.516667,COTTON,3123.100046157837,3070.3667443593345,184.0,184.0,26.800001,90.70000033333332,40.100002,39.566668,31.983332,31.694444333333337,5.7,6.49,5.78,17.35,5.989999999999999,0.4348562981031767,16.89,15
Jamshoro,2016,105.44,16.5,6.39,3126.400058746338,184.0,96.8,40.300003,32.0,12.516667,COTTON,3130.5000705718994,3113.333419164022,184.0,184.0,128.90001,100.46667033333334,40.3,40.00000133333333,32.016666,31.927777666666667,5.76,5.7,6.49,12.14,5.983333333333333,0.43981056528161344,15.540000000000001,16
Jamshoro,2017,97.52,15.86,6.15,3096.1001167297363,184.0,122.8,39.9,31.833334,12.516666,COTTON,3126.400058746338,3126.6667251586914,184.0,184.0,96.8,84.16667033333334,40.300003,40.233335000000004,32.0,31.999999333333335,6.39,5.76,5.7,16.5,5.95,0.38223029707232625,15.33,17
Jamshoro,2018,62.89,11.6,5.42,3074.7000942230225,184.0,32.2,39.5,31.716667,12.516667,COTTON,3096.1001167297363,3117.6667486826577,184.0,184.0,122.8,116.16667,39.9,40.16666766666666,31.833334,31.95,6.15,6.39,5.76,15.86,6.1000000000000005,0.31796226191169047,14.833333333333334,18
Jamshoro,2019,74.91,14.25,5.26,3107.699989318848,184.0,205.7,40.0,31.9,12.516667,COTTON,3074.7000942230225,3099.0667565663657,184.0,184.0,32.2,83.93333333333334,39.5,39.900001,31.716667,31.850000333333337,5.42,6.15,6.39,11.6,5.986666666666667,0.5052062285179508,14.653333333333334,19
Jamshoro,2020,54.2,12.28,4.42,3071.3001403808594,184.0,378.3,39.7,31.700003,12.516666,COTTON,3107.699989318848,3092.8334000905356,184.0,184.0,205.7,120.23333333333333,40.0,39.800000000000004,31.9,31.816667,5.26,5.42,6.15,14.25,5.609999999999999,0.4744470465710579,13.903333333333334,20
Jamshoro,2021,76.31,13.32,5.73,3086.4001388549805,184.0,98.1,39.8,31.783335,12.516667,COTTON,3071.3001403808594,3084.5667413075766,184.0,184.0,378.3,205.4,39.7,39.73333333333333,31.700003,31.772223333333333,4.42,5.26,5.42,12.28,5.033333333333334,0.5371529887595644,12.709999999999999,21
Jamshoro,2022,54.72,15.71,3.48,3024.50013923645,184.0,508.6,39.6,31.450003,12.516667,COTTON,3086.4001388549805,3088.466756184896,184.0,184.0,98.1,227.36666666666665,39.8,39.833333333333336,31.783335,31.794445999999997,5.73,4.42,5.26,13.32,5.136666666666667,0.6636515149785563,13.283333333333331,22
